index,DATE,CUSTOMER,Style,SKU,Size,PCS,RATE,GROSS AMT
14492,2022-02-21,MULBERRIES BOUTIQUE,SET302,SET302-KR-PP-XS,XS,1.0,1037.5,996.0
14493,2022-02-21,MULBERRIES BOUTIQUE,SET302,SET302-KR-PP-XXL,XXL,1.0,1037.5,996.0
14494,2022-02-21,MULBERRIES BOUTIQUE,SET302,SET302-KR-PP-XXXL,XXXL,1.0,1037.5,996.0
14495,2022-02-21,MULBERRIES BOUTIQUE,SET315,SET315-KR-PP-L,L,1.0,925.0,888.0
14496,2022-02-21,MULBERRIES BOUTIQUE,SET315,SET315-KR-PP-M,M,1.0,925.0,888.0
14497,2022-02-21,MULBERRIES BOUTIQUE,SET315,SET315-KR-PP-S,S,1.0,925.0,888.0
14498,2022-02-21,MULBERRIES BOUTIQUE,SET315,SET315-KR-PP-XL,XL,1.0,925.0,888.0
14499,2022-02-21,MULBERRIES BOUTIQUE,SET315,SET315-KR-PP-XS,XS,1.0,925.0,888.0
14500,2022-02-21,MULBERRIES BOUTIQUE,SET315,SET315-KR-PP-XXL,XXL,1.0,925.0,888.0
14501,2022-02-21,MULBERRIES BOUTIQUE,SET315,SET315-KR-PP-XXXL,XXXL,1.0,925.0,888.0
14502,2022-02-21,MULBERRIES BOUTIQUE,SET317,SET317-KR-PP-L,L,1.0,1350.0,1296.0
14503,2022-02-21,MULBERRIES BOUTIQUE,SET317,SET317-KR-PP-M,M,1.0,1350.0,1296.0
14504,2022-02-21,MULBERRIES BOUTIQUE,SET317,SET317-KR-PP-S,S,1.0,1350.0,1296.0
14505,2022-02-21,MULBERRIES BOUTIQUE,SET317,SET317-KR-PP-XL,XL,1.0,1350.0,1296.0
14506,2022-02-21,MULBERRIES BOUTIQUE,SET317,SET317-KR-PP-XS,XS,1.0,1350.0,1296.0
14507,2022-02-21,MULBERRIES BOUTIQUE,SET317,SET317-KR-PP-XXL,XXL,1.0,1350.0,1296.0
14508,2022-02-21,MULBERRIES BOUTIQUE,SET317,SET317-KR-PP-XXXL,XXXL,1.0,1350.0,1296.0
14509,2022-02-21,MULBERRIES BOUTIQUE,SET339,SET339-KR-NP-L,L,1.0,737.5,708.0
14510,2022-02-21,MULBERRIES BOUTIQUE,SET339,SET339-KR-NP-M,M,1.0,737.5,708.0
14511,2022-02-21,MULBERRIES BOUTIQUE,SET339,SET339-KR-NP-S,S,1.0,737.5,708.0
14512,2022-02-21,MULBERRIES BOUTIQUE,SET339,SET339-KR-NP-XL,XL,1.0,737.5,708.0
14513,2022-02-21,MULBERRIES BOUTIQUE,SET339,SET339-KR-NP-XS,XS,1.0,737.5,708.0
14514,2022-02-21,MULBERRIES BOUTIQUE,SET339,SET339-KR-NP-XXL,XXL,1.0,737.5,708.0
14515,2022-02-21,MULBERRIES BOUTIQUE,SET339,SET339-KR-NP-XXXL,XXXL,1.0,737.5,708.0
14516,2022-02-21,MULBERRIES BOUTIQUE,SET342,SET342-KR-NP-L,L,1.0,1237.5,1188.0
14517,2022-02-21,MULBERRIES BOUTIQUE,SET342,SET342-KR-NP-M,M,1.0,1237.5,1188.0
14518,2022-02-21,MULBERRIES BOUTIQUE,SET342,SET342-KR-NP-S,S,1.0,1237.5,1188.0
14519,2022-02-21,MULBERRIES BOUTIQUE,SET342,SET342-KR-NP-XL,XL,1.0,1237.5,1188.0
14520,2022-02-21,MULBERRIES BOUTIQUE,SET342,SET342-KR-NP-XS,XS,1.0,1237.5,1188.0
14521,2022-02-21,MULBERRIES BOUTIQUE,SET342,SET342-KR-NP-XXL,XXL,1.0,1237.5,1188.0
14522,2022-02-21,MULBERRIES BOUTIQUE,SET342,SET342-KR-NP-XXXL,XXXL,1.0,1237.5,1188.0
14523,2022-02-21,MULBERRIES BOUTIQUE,SET343,SET343-KR-NP-L,L,1.0,1237.5,1188.0
14524,2022-02-21,MULBERRIES BOUTIQUE,SET343,SET343-KR-NP-M,M,1.0,1237.5,1188.0
14525,2022-02-21,MULBERRIES BOUTIQUE,SET343,SET343-KR-NP-S,S,1.0,1237.5,1188.0
14526,2022-02-21,MULBERRIES BOUTIQUE,SET343,SET343-KR-NP-XL,XL,1.0,1237.5,1188.0
14527,2022-02-21,MULBERRIES BOUTIQUE,SET343,SET343-KR-NP-XS,XS,1.0,1237.5,1188.0
14528,2022-02-21,MULBERRIES BOUTIQUE,SET343,SET343-KR-NP-XXL,XXL,1.0,1237.5,1188.0
14529,2022-02-21,MULBERRIES BOUTIQUE,SET343,SET343-KR-NP-XXXL,XXXL,1.0,1237.5,1188.0
14530,2022-02-21,MULBERRIES BOUTIQUE,SET347,SET347-KR-NP-L,L,1.0,925.0,888.0
14531,2022-02-21,MULBERRIES BOUTIQUE,SET347,SET347-KR-NP-M,M,1.0,925.0,888.0
14532,2022-02-21,MULBERRIES BOUTIQUE,SET347,SET347-KR-NP-S,S,1.0,925.0,888.0
14533,2022-02-21,MULBERRIES BOUTIQUE,SET347,SET347-KR-NP-XL,XL,1.0,925.0,888.0
14534,2022-02-21,MULBERRIES BOUTIQUE,SET347,SET347-KR-NP-XS,XS,1.0,925.0,888.0
14535,2022-02-21,MULBERRIES BOUTIQUE,SET347,SET347-KR-NP-XXL,XXL,1.0,925.0,888.0
14536,2022-02-21,MULBERRIES BOUTIQUE,SET347,SET347-KR-NP-XXXL,XXXL,1.0,925.0,888.0
14537,2022-02-21,MULBERRIES BOUTIQUE,SET348,SET348-KR-NP-L,L,1.0,1312.5,1260.0
14538,2022-02-21,MULBERRIES BOUTIQUE,SET348,SET348-KR-NP-M,M,1.0,1312.5,1260.0
14539,2022-02-21,MULBERRIES BOUTIQUE,SET348,SET348-KR-NP-S,S,1.0,1312.5,1260.0
14540,2022-02-21,MULBERRIES BOUTIQUE,SET348,SET348-KR-NP-XL,XL,1.0,1312.5,1260.0
14541,2022-02-21,MULBERRIES BOUTIQUE,SET348,SET348-KR-NP-XS,XS,1.0,1312.5,1260.0
14542,2022-02-21,MULBERRIES BOUTIQUE,SET348,SET348-KR-NP-XXL,XXL,1.0,1312.5,1260.0
14543,2022-02-21,MULBERRIES BOUTIQUE,SET348,SET348-KR-NP-XXXL,XXXL,1.0,1312.5,1260.0
14544,2022-02-21,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-L,L,1.0,1312.5,1260.0
14545,2022-02-21,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-M,M,1.0,1312.5,1260.0
14546,2022-02-21,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-S,S,1.0,1312.5,1260.0
14547,2022-02-21,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-XL,XL,1.0,1312.5,1260.0
14548,2022-02-21,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-XS,XS,1.0,1312.5,1260.0
14549,2022-02-21,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-XXL,XXL,1.0,1312.5,1260.0
14550,2022-02-21,MULBERRIES BOUTIQUE,SET349,SET349-KR-NP-XXXL,XXXL,1.0,1312.5,1260.0
14551,2022-02-21,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-L,L,1.0,1512.5,1452.0
14552,2022-02-21,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-M,M,1.0,1512.5,1452.0
14553,2022-02-21,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-S,S,1.0,1512.5,1452.0
14554,2022-02-21,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-XL,XL,1.0,1512.5,1452.0
14555,2022-02-21,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-XS,XS,1.0,1512.5,1452.0
14556,2022-02-21,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-XXL,XXL,1.0,1512.5,1452.0
14557,2022-02-21,MULBERRIES BOUTIQUE,SET350,SET350-KR-NP-XXXL,XXXL,1.0,1512.5,1452.0
14558,2022-02-21,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-L,L,1.0,1625.0,1560.0
14559,2022-02-21,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-M,M,1.0,1625.0,1560.0
14560,2022-02-21,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-S,S,1.0,1625.0,1560.0
14561,2022-02-21,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-XL,XL,1.0,1625.0,1560.0
14562,2022-02-21,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-XS,XS,1.0,1625.0,1560.0
14563,2022-02-21,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-XXL,XXL,1.0,1625.0,1560.0
14564,2022-02-21,MULBERRIES BOUTIQUE,SET355,SET355-KR-PP-XXXL,XXXL,1.0,1625.0,1560.0
14565,2022-02-21,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-L,L,1.0,1550.0,1488.0
14566,2022-02-21,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-M,M,1.0,1550.0,1488.0
14567,2022-02-21,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-S,S,1.0,1550.0,1488.0
14568,2022-02-21,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-XL,XL,1.0,1550.0,1488.0
14569,2022-02-21,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-XS,XS,1.0,1550.0,1488.0
14570,2022-02-21,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-XXL,XXL,1.0,1550.0,1488.0
14571,2022-02-21,MULBERRIES BOUTIQUE,SET358,SET358-KR-NP-XXXL,XXXL,1.0,1550.0,1488.0
14572,2022-02-21,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-L,L,1.0,1000.0,960.0
14573,2022-02-21,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-M,M,1.0,1000.0,960.0
14574,2022-02-21,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-S,S,1.0,1000.0,960.0
14575,2022-02-21,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-XL,XL,1.0,1000.0,960.0
14576,2022-02-21,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-XS,XS,1.0,1000.0,960.0
14577,2022-02-21,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-XXL,XXL,1.0,1000.0,960.0
14578,2022-02-21,MULBERRIES BOUTIQUE,SET373,SET373-KR-PP-XXXL,XXXL,1.0,1000.0,960.0
14579,2022-02-21,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-L,L,1.0,737.5,708.0
14580,2022-02-21,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-M,M,1.0,737.5,708.0
14581,2022-02-21,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-S,S,1.0,737.5,708.0
14582,2022-02-21,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-XL,XL,1.0,737.5,708.0
14583,2022-02-21,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-XS,XS,1.0,737.5,708.0
14584,2022-02-21,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-XXL,XXL,1.0,737.5,708.0
14585,2022-02-21,MULBERRIES BOUTIQUE,SET375,SET375-KR-NP-XXL,XXL,1.0,737.5,708.0
14586,2022-02-21,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-L,L,1.0,1512.5,1452.0
14587,2022-02-21,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-M,M,1.0,1512.5,1452.0
14588,2022-02-21,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-S,S,1.0,1512.5,1452.0
14589,2022-02-21,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-XL,XL,1.0,1512.5,1452.0
14590,2022-02-21,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-XS,XS,1.0,1512.5,1452.0
14591,2022-02-21,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-XXL,XXL,1.0,1512.5,1452.0
14592,2022-02-21,MULBERRIES BOUTIQUE,SET378,SET378-KR-NP-XXXL,XXXL,1.0,1512.5,1452.0
14593,2022-02-21,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-L,L,1.0,1350.0,1296.0
14594,2022-02-21,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-M,M,1.0,1350.0,1296.0
14595,2022-02-21,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-S,S,1.0,1350.0,1296.0
14596,2022-02-21,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-XL,XL,1.0,1350.0,1296.0
14597,2022-02-21,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-XS,XS,1.0,1350.0,1296.0
14598,2022-02-21,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-XXL,XXL,1.0,1350.0,1296.0
14599,2022-02-21,MULBERRIES BOUTIQUE,SET380,SET380-KR-NP-XXXL,XXXL,1.0,1350.0,1296.0
14600,2022-02-21,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-L,L,1.0,1475.0,1416.0
14601,2022-02-21,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-M,M,1.0,1475.0,1416.0
14602,2022-02-21,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-S,S,1.0,1475.0,1416.0
14603,2022-02-21,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-XL,XL,1.0,1475.0,1416.0
14604,2022-02-21,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-XS,XS,1.0,1475.0,1416.0
14605,2022-02-21,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-XXL,XXL,1.0,1475.0,1416.0
14606,2022-02-21,MULBERRIES BOUTIQUE,SET394,SET394-KR-NP-XXXL,XXXL,1.0,1475.0,1416.0
14607,2022-02-21,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-L,L,1.0,1350.0,1296.0
14608,2022-02-21,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-M,M,1.0,1350.0,1296.0
14609,2022-02-21,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-S,S,1.0,1350.0,1296.0
14610,2022-02-21,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-XL,XL,1.0,1350.0,1296.0
14611,2022-02-21,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-XS,XS,1.0,1350.0,1296.0
14612,2022-02-21,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-XXL,XXL,1.0,1350.0,1296.0
14613,2022-02-21,MULBERRIES BOUTIQUE,SET397,SET397-KR-NP-XXXL,XXXL,1.0,1350.0,1296.0
14614,2022-02-21,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-L,L,1.0,812.5,780.0
14615,2022-02-21,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-M,M,1.0,812.5,780.0
14616,2022-02-21,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-S,S,1.0,812.5,780.0
14617,2022-02-21,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-XL,XL,1.0,812.5,780.0
14618,2022-02-21,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-XS,XS,1.0,812.5,780.0
14619,2022-02-21,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-XXL,XXL,1.0,812.5,780.0
14620,2022-02-21,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-XXXL,XXXL,1.0,812.5,780.0
14621,2022-02-21,MULBERRIES BOUTIQUE,SET405,SET405-KR-NP-XXXL,XXXL,1.0,812.5,780.0
14622,2022-02-21,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-L,L,1.0,812.5,780.0
14623,2022-02-21,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-M,M,1.0,812.5,780.0
14624,2022-02-21,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-S,S,1.0,812.5,780.0
14625,2022-02-21,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-XL,XL,1.0,812.5,780.0
14626,2022-02-21,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-XS,XS,1.0,812.5,780.0
14627,2022-02-21,MULBERRIES BOUTIQUE,SET409,SET409-KR-NP-XXL,XXL,1.0,812.5,780.0
14628,2022-02-21,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-L,L,1.0,925.0,888.0
14629,2022-02-21,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-M,M,1.0,925.0,888.0
14630,2022-02-21,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-S,S,1.0,925.0,888.0
14631,2022-02-21,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-XL,XL,1.0,925.0,888.0
14632,2022-02-21,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-XS,XS,1.0,925.0,888.0
14633,2022-02-21,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-XXL,XXL,1.0,925.0,888.0
14634,2022-02-21,MULBERRIES BOUTIQUE,SET413,SET413-KR-NP-XXXL,XXXL,1.0,925.0,888.0
14635,2022-02-22,MR.JEYARAJ,JNE3840,CMB5-JNE3840,Free,5.0,374.0,1870.0
14636,2022-02-22,MR.JEYARAJ,JNE3839,CMB5-JNE3839,Free,5.0,374.0,1870.0
14637,2022-02-22,MR.JEYARAJ,JNE3845,CMB5-JNE3845,Free,5.0,374.0,1870.0
14638,2022-02-22,MR.JEYARAJ,JNE3847,CMB5-JNE3847,Free,5.0,374.0,1870.0
14639,2022-02-22,MR.JEYARAJ,JNE3844,CMB5-JNE3844,Free,5.0,374.0,1870.0
14640,2022-02-22,MR.JEYARAJ,JNE2101,JNE2101-KR-210-S,S,1.0,306.25,306.0
14641,2022-02-22,MR.JEYARAJ,JNE2101,JNE2101-KR-210-L,L,1.0,306.25,306.0
14642,2022-02-22,MR.JEYARAJ,JNE2101,JNE2101-KR-210-XL,XL,1.0,306.25,306.0
14643,2022-02-22,MR.JEYARAJ,JNE2101,JNE2101-KR-210-XXL,XXL,1.0,306.25,306.0
14644,2022-02-22,MR.JEYARAJ,JNE2101,JNE2101-KR-210-XXXL,XXXL,1.0,306.25,306.0
14645,2022-02-22,MR.JEYARAJ,JNE3398,JNE3398-KR-S,S,1.0,356.25,356.0
14646,2022-02-22,MR.JEYARAJ,JNE3398,JNE3398-KR-M,M,1.0,356.25,356.0
14647,2022-02-22,MR.JEYARAJ,JNE3398,JNE3398-KR-L,L,1.0,356.25,356.0
14648,2022-02-22,MR.JEYARAJ,JNE3398,JNE3398-KR-XL,XL,1.0,356.25,356.0
14649,2022-02-22,MR.JEYARAJ,JNE3635,JNE3635-KR-S,S,1.0,431.25,431.0
14650,2022-02-22,MR.JEYARAJ,JNE3635,JNE3635-KR-M,M,1.0,431.25,431.0
14651,2022-02-22,MR.JEYARAJ,JNE3635,JNE3635-KR-L,L,1.0,431.25,431.0
14652,2022-02-22,MR.JEYARAJ,JNE3635,JNE3635-KR-XL,XL,1.0,431.25,431.0
14653,2022-02-22,MR.JEYARAJ,JNE3635,JNE3635-KR-XXL,XXL,1.0,431.25,431.0
14654,2022-02-22,MR.JEYARAJ,JNE3635,JNE3635-KR-XXXL,XXXL,1.0,431.25,431.0
14655,2022-02-22,MR.JEYARAJ,JNE3627,JNE3627-KR-S,S,1.0,393.75,394.0
14656,2022-02-22,MR.JEYARAJ,JNE3627,JNE3627-KR-M,M,1.0,393.75,394.0
14657,2022-02-22,MR.JEYARAJ,JNE3627,JNE3627-KR-L,L,1.0,393.75,394.0
14658,2022-02-22,MR.JEYARAJ,JNE3627,JNE3627-KR-XL,XL,1.0,393.75,394.0
14659,2022-02-22,MR.JEYARAJ,JNE3627,JNE3627-KR-XXL,XXL,1.0,393.75,394.0
14660,2022-02-22,MR.JEYARAJ,JNE3627,JNE3627-KR-XXXL,XXXL,1.0,393.75,394.0
14661,2022-02-22,ETHNIC WEAVES FASHION LLC,J0096,J0096-KR-M,M,1.0,562.5,534.0
14662,2022-02-22,ETHNIC WEAVES FASHION LLC,J0096,J0096-KR-XL,XL,1.0,562.5,534.0
14663,2022-02-22,ETHNIC WEAVES FASHION LLC,J0120,J0120-TP-S,S,1.0,387.5,368.0
14664,2022-02-22,ETHNIC WEAVES FASHION LLC,J0120,J0120-TP-M,M,1.0,387.5,368.0
14665,2022-02-22,ETHNIC WEAVES FASHION LLC,J0120,J0120-TP-L,L,1.0,387.5,368.0
14666,2022-02-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-S,S,1.0,562.5,534.0
14667,2022-02-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-M,M,1.0,562.5,534.0
14668,2022-02-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-L,L,1.0,562.5,534.0
14669,2022-02-22,ETHNIC WEAVES FASHION LLC,J0201,J0201-TP-XL,XL,1.0,562.5,534.0
14670,2022-02-22,ETHNIC WEAVES FASHION LLC,J0354,J0354-KR-S,S,1.0,562.5,534.0
14671,2022-02-22,ETHNIC WEAVES FASHION LLC,J0354,J0354-KR-L,L,1.0,562.5,534.0
14672,2022-02-22,ETHNIC WEAVES FASHION LLC,J0354,J0354-KR-XXL,XXL,1.0,562.5,534.0
14673,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE2171,JNE2171-KR-437-XXXL,XXXL,1.0,500.0,475.0
14674,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3423,JNE3423-KR-XXXL,XXXL,1.0,362.5,344.0
14675,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3441,JNE3441-KR-XS,XS,1.0,425.0,404.0
14676,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3445,JNE3445-KR-XXXL,XXXL,1.0,425.0,404.0
14677,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3546,JNE3546-KR-S,S,1.0,425.0,404.0
14678,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3546,JNE3546-KR-XXL,XXL,1.0,425.0,404.0
14679,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3546,JNE3546-KR-XXXL,XXXL,1.0,425.0,404.0
14680,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3555,JNE3555-KR-XXXL,XXXL,1.0,462.5,439.0
14681,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3565,JNE3565-KR-XL,XL,1.0,412.5,392.0
14682,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3571,JNE3571-KR-XS,XS,1.0,425.0,404.0
14683,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3571,JNE3571-KR-M,M,1.0,425.0,404.0
14684,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3571,JNE3571-KR-XXXL,XXXL,1.0,425.0,404.0
14685,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3659,JNE3659-TP-L,L,1.0,350.0,332.0
14686,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3659,JNE3659-TP-XL,XL,1.0,350.0,332.0
14687,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3665,JNE3665-TP-L,L,1.0,387.5,368.0
14688,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3672,JNE3672-TU-XXL,XXL,1.0,500.0,475.0
14689,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3672,JNE3672-TU-M,M,1.0,500.0,475.0
14690,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-S,S,1.0,537.5,511.0
14691,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-M,M,1.0,537.5,511.0
14692,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-L,L,1.0,537.5,511.0
14693,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-XL,XL,1.0,537.5,511.0
14694,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-XXL,XXL,1.0,537.5,511.0
14695,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3673,JNE3673-TU-XXXL,XXXL,1.0,537.5,511.0
14696,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-L,L,1.0,537.5,511.0
14697,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-XXL,XXL,1.0,537.5,511.0
14698,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-XXXL,XXXL,1.0,537.5,511.0
14699,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-S,S,1.0,537.5,511.0
14700,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3688,JNE3688-TU-M,M,1.0,537.5,511.0
14701,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3697,JNE3697-KR-XL,XL,1.0,462.5,439.0
14702,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3697,JNE3697-KR-M,M,1.0,462.5,439.0
14703,2022-02-22,ETHNIC WEAVES FASHION LLC,JNE3697,JNE3697-KR-XXL,XXL,1.0,462.5,439.0
14704,2022-02-22,ETHNIC WEAVES FASHION LLC,PJNE3068,PJNE3068-KR-4XL,4XL,1.0,775.0,736.0
14705,2022-02-22,ETHNIC WEAVES FASHION LLC,PJNE3068,PJNE3068-KR-5XL,5XL,1.0,775.0,736.0
14706,2022-02-22,ETHNIC WEAVES FASHION LLC,PJNE3068,PJNE3068-KR-6XL,6XL,1.0,775.0,736.0
14707,2022-02-22,ETHNIC WEAVES FASHION LLC,PJNE3423,PJNE3423-KR-6XL,6XL,1.0,537.5,511.0
14708,2022-02-22,ETHNIC WEAVES FASHION LLC,SET273,SET273-KR-NP-M,M,1.0,687.5,653.0
14709,2022-02-22,ETHNIC WEAVES FASHION LLC,SET327,SET327-KR-DPT-M,M,1.0,1000.0,950.0
14710,2022-02-22,ETHNIC WEAVES FASHION LLC,SET327,SET327-KR-DPT-L,L,1.0,1000.0,950.0
14711,2022-02-22,ETHNIC WEAVES FASHION LLC,SET327,SET327-KR-DPT-XL,XL,1.0,1000.0,950.0
14712,2022-02-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-XL,XL,1.0,1312.5,1247.0
14713,2022-02-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-S,S,1.0,1312.5,1247.0
14714,2022-02-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-XS,XS,1.0,1312.5,1247.0
14715,2022-02-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-M,M,1.0,1312.5,1247.0
14716,2022-02-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-XXL,XXL,1.0,1312.5,1247.0
14717,2022-02-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-XXXL,XXXL,1.0,1312.5,1247.0
14718,2022-02-22,ETHNIC WEAVES FASHION LLC,J0014,J0014-LCD-L,L,1.0,1312.5,1247.0
14719,2022-02-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-XXL,XXL,1.0,750.0,712.0
14720,2022-02-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-S,S,1.0,750.0,712.0
14721,2022-02-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-L,L,1.0,750.0,712.0
14722,2022-02-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-XL,XL,1.0,750.0,712.0
14723,2022-02-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-XS,XS,1.0,750.0,712.0
14724,2022-02-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-M,M,1.0,750.0,712.0
14725,2022-02-22,ETHNIC WEAVES FASHION LLC,J0041,J0041-SET-XXXL,XXXL,1.0,750.0,712.0
14726,2022-02-22,ETHNIC WEAVES FASHION LLC,J0096,J0096-KR-XS,XS,1.0,562.5,534.0
